Ppiyodamari DS (Korea).zip,Ppiyodamari DS (Korea).nds,32
"Practise English! (Europe) (Fr,De,Es,It).zip","Practise English! (Europe) (Fr,De,Es,It).nds",128
Press Your Luck - 2010 Edition (USA) [b].zip,Press Your Luck - 2010 Edition (USA) [b].nds,16
Prey the Stars (USA).zip,Prey the Stars (USA).nds,64
"Prey the Stars - Gabu Gabu Planet (Europe) (En,Fr,De,Es,It).zip","Prey the Stars - Gabu Gabu Planet (Europe) (En,Fr,De,Es,It).nds",64
"Price Is Right, The (USA) (En,Fr).zip","Price Is Right, The (USA) (En,Fr).nds",32
"Price Is Right, The - 2010 Edition (USA) (En,Fr).zip","Price Is Right, The - 2010 Edition (USA) (En,Fr).nds",32
"Prince of Persia - The Fallen King (Europe) (En,Fr,De,Es,It).zip","Prince of Persia - The Fallen King (Europe) (En,Fr,De,Es,It).nds",32
"Prince of Persia - The Fallen King (USA) (En,Fr,De,Es,It).zip","Prince of Persia - The Fallen King (USA) (En,Fr,De,Es,It).nds",32
"Prince of Persia - The Forgotten Sands (Europe) (En,Fr,De,Es,It,Nl) (NDSi Enhanced).zip","Prince of Persia - The Forgotten Sands (Europe) (En,Fr,De,Es,It,Nl) (NDSi Enhanced).nds",32
"Prince of Persia - The Forgotten Sands (USA) (En,Fr,De,Es,It,Nl) (NDSi Enhanced).zip","Prince of Persia - The Forgotten Sands (USA) (En,Fr,De,Es,It,Nl) (NDSi Enhanced).nds",32
"Princess and the Frog, The (Europe) (En,Fr,De,Es,It,Nl).zip","Princess and the Frog, The (Europe) (En,Fr,De,Es,It,Nl).nds",64
"Princess and the Frog, The (Europe) (En,Sv,No,Da).zip","Princess and the Frog, The (Europe) (En,Sv,No,Da).nds",64
"Princess and the Frog, The (USA) (En,Fr,Es).zip","Princess and the Frog, The (USA) (En,Fr,Es).nds",64
"Princess and the Frog, The - Taste of New Orleans Edition (USA) (En,Fr,Es).zip","Princess and the Frog, The - Taste of New Orleans Edition (USA) (En,Fr,Es).nds",64
Princess Angel - Baeguiui Cheonsa (Korea) [b].zip,Princess Angel - Baeguiui Cheonsa (Korea) [b].nds,8
Princess Bakery (Korea) [b].zip,Princess Bakery (Korea) [b].nds,32
Princess Ballerina - Yumemiru 4-nin no Prima Donna (Japan).zip,Princess Ballerina - Yumemiru 4-nin no Prima Donna (Japan).nds,64
Princess Debut (USA).zip,Princess Debut (USA).nds,64
"Princess Debut - The Royal Ball (Europe) (En,Fr,De).zip","Princess Debut - The Royal Ball (Europe) (En,Fr,De).nds",64
"Princess in Love (Europe) (En,Fr,De,Es,It) [b].zip","Princess in Love (Europe) (En,Fr,De,Es,It) [b].nds",32
"Princess in Love (USA) (En,Fr,De,Es,It).zip","Princess in Love (USA) (En,Fr,De,Es,It).nds",32
Princess Isabella - A Witch's Curse (USA).zip,Princess Isabella - A Witch's Curse (USA).nds,32
"Princess Isabella - Witch's Curse (Europe) (En,Fr,De,Nl).zip","Princess Isabella - Witch's Curse (Europe) (En,Fr,De,Nl).nds",64
Princess Isabella - Witch's Curse (Europe).zip,Princess Isabella - Witch's Curse (Europe).nds,64
"Princess Lillifee - My Wonderful World (Europe) (Fr,De,Nl).zip","Princess Lillifee - My Wonderful World (Europe) (Fr,De,Nl).nds",64
Princess Maker 4 - Special Edition (Japan).zip,Princess Maker 4 - Special Edition (Japan).nds,128
Princess Maker 4 - Special Edition (Korea) [b].zip,Princess Maker 4 - Special Edition (Korea) [b].nds,128
"Princess Melody (Europe) (En,Fr,De,It,Nl).zip","Princess Melody (Europe) (En,Fr,De,It,Nl).nds",32
"Princess Natasha - Student, Secret Agent, Princess (Europe) (En,Fr,De,Es,It).zip","Princess Natasha - Student, Secret Agent, Princess (Europe) (En,Fr,De,Es,It).nds",8
"Princess Natasha - Student, Secret Agent, Princess (USA).zip","Princess Natasha - Student, Secret Agent, Princess (USA).nds",8
"Princess on Ice (Europe) (En,Fr,De,Es,It) (Rev 1).zip","Princess on Ice (Europe) (En,Fr,De,Es,It) (Rev 1).nds",64
"Princess on Ice (Europe) (En,Fr,De,Es,It).zip","Princess on Ice (Europe) (En,Fr,De,Es,It).nds",64
Princess on Ice (Japan).zip,Princess on Ice (Japan).nds,64
"Princess on Ice (USA) (En,Fr,Es).zip","Princess on Ice (USA) (En,Fr,Es).nds",64
"Prinses Lillifee (Europe) (Fr,De,Nl).zip","Prinses Lillifee (Europe) (Fr,De,Nl).nds",32
Prinzessin Lillifee - Feenzauber (Germany).zip,Prinzessin Lillifee - Feenzauber (Germany).nds,16
"Prinzessin Lillifee - Meine Liebsten Freunde (Europe) (En,De).zip","Prinzessin Lillifee - Meine Liebsten Freunde (Europe) (En,De).nds",64
"Prinzessin Lillifee - Meine Wunderbare Welt (Germany) (En,De).zip","Prinzessin Lillifee - Meine Wunderbare Welt (Germany) (En,De).nds",64
Prinzessin Lillifee - Spielesammlung (Germany).zip,Prinzessin Lillifee - Spielesammlung (Germany).nds,64
"Prinzessin Lillifee Puzzle - Echter Puzzlespass fuer Unterwegs (Europe) (En,Fr,De,Es,It).zip","Prinzessin Lillifee Puzzle - Echter Puzzlespass fuer Unterwegs (Europe) (En,Fr,De,Es,It).nds",8
"Prism - Light the Way (Europe) (En,Fr,De,Es,It).zip","Prism - Light the Way (Europe) (En,Fr,De,Es,It).nds",8
"Prism - Light the Way (USA) (En,Fr,De,Es,It).zip","Prism - Light the Way (USA) (En,Fr,De,Es,It).nds",8
Pro Action Replay DS (Japan) (v1.21) (Unl) [b].zip,Pro Action Replay DS (Japan) (v1.21) (Unl) [b].nds,16
Pro Action Replay DS (Japan) (v1.50) (Unl) [b].zip,Pro Action Replay DS (Japan) (v1.50) (Unl) [b].nds,16
Pro Action Replay Ez (Japan) (Alt) (Unl) [b].zip,Pro Action Replay Ez (Japan) (Alt) (Unl) [b].nds,16
Pro Action Replay Ez (Japan) (Unl) [b].zip,Pro Action Replay Ez (Japan) (Unl) [b].nds,16
Pro Action Replay MAX (Japan) (v1.54) (Unl) [b].zip,Pro Action Replay MAX (Japan) (v1.54) (Unl) [b].nds,16
Pro Action Replay MAX (World) (Unl) [b].zip,Pro Action Replay MAX (World) (Unl) [b].nds,16
"Pro Evolution Soccer 2008 (Europe) (En,Fr,De,Es,It).zip","Pro Evolution Soccer 2008 (Europe) (En,Fr,De,Es,It).nds",128
"Pro Evolution Soccer 2008 (USA) (En,Es).zip","Pro Evolution Soccer 2008 (USA) (En,Es).nds",128
"Pro Evolution Soccer 6 (Europe) (En,Fr,De,Es,It) (Rev 1).zip","Pro Evolution Soccer 6 (Europe) (En,Fr,De,Es,It) (Rev 1).nds",64
Pro Yakyuu Famista DS (Japan).zip,Pro Yakyuu Famista DS (Japan).nds,32
Pro Yakyuu Famista DS 2009 (Japan).zip,Pro Yakyuu Famista DS 2009 (Japan).nds,64
Pro Yakyuu Famista DS 2010 (Japan).zip,Pro Yakyuu Famista DS 2010 (Japan).nds,64
Pro Yakyuu Team o Tsukurou! (Japan).zip,Pro Yakyuu Team o Tsukurou! (Japan).nds,64
Pro Yakyuu Team o Tsukurou! 2 (Japan) [b].zip,Pro Yakyuu Team o Tsukurou! 2 (Japan) [b].nds,64
"Prof di Parole, Il (Italy).zip","Prof di Parole, Il (Italy).nds",32
"Profesor Layton y el Futuro Perdido, El (Spain).zip","Profesor Layton y el Futuro Perdido, El (Spain).nds",256
"Profesor Layton y la Caja de Pandora, El (Spain).zip","Profesor Layton y la Caja de Pandora, El (Spain).nds",128
"Profesor Layton y la Llamada del Espectro, El (Spain).zip","Profesor Layton y la Llamada del Espectro, El (Spain).nds",256
Professeur Layton et l'Appel du Spectre (France) (Demo) (Kiosk).zip,Professeur Layton et l'Appel du Spectre (France) (Demo) (Kiosk).nds,128
Professeur Layton et l'Appel du Spectre (France).zip,Professeur Layton et l'Appel du Spectre (France).nds,256
Professeur Layton et la Boite de Pandore (France) (Demo) (Kiosk).zip,Professeur Layton et la Boite de Pandore (France) (Demo) (Kiosk).nds,128
Professeur Layton et la Boite de Pandore (France).zip,Professeur Layton et la Boite de Pandore (France).nds,128
Professeur Layton et le Destin Perdu (France).zip,Professeur Layton et le Destin Perdu (France).nds,256
Professional Fisherman's Tour - Northern Hemisphere (USA).zip,Professional Fisherman's Tour - Northern Hemisphere (USA).nds,16
Professor Brainium's Games (USA).zip,Professor Brainium's Games (USA).nds,8
"Professor Brainmaniac (Europe) (En,Fr,De,Es,It).zip","Professor Brainmaniac (Europe) (En,Fr,De,Es,It).nds",8
"Professor Heinz Wolff's Gravity (Europe) (En,Fr,De,Es,It).zip","Professor Heinz Wolff's Gravity (Europe) (En,Fr,De,Es,It).nds",16
"Professor Heinz Wolff's Gravity (USA) (En,Fr,De,Es,It).zip","Professor Heinz Wolff's Gravity (USA) (En,Fr,De,Es,It).nds",16
"Professor Kageyama's Maths Training - The Hundred Cell Calculation Method (Europe) (En,Fr,De,Es,It) (Demo) (Kiosk).zip","Professor Kageyama's Maths Training - The Hundred Cell Calculation Method (Europe) (En,Fr,De,Es,It) (Demo) (Kiosk).nds",16
"Professor Kageyama's Maths Training - The Hundred Cell Calculation Method (Europe) (En,Fr,De,Es,It).zip","Professor Kageyama's Maths Training - The Hundred Cell Calculation Method (Europe) (En,Fr,De,Es,It).nds",32
Professor Layton and Pandora's Box (Europe) (Demo) (Kiosk).zip,Professor Layton and Pandora's Box (Europe) (Demo) (Kiosk).nds,128
Professor Layton and Pandora's Box (Europe).zip,Professor Layton and Pandora's Box (Europe).nds,128
"Professor Layton and the Curious Village (Europe) (En,Fr,De,Es,It) (Demo) (Kiosk).zip","Professor Layton and the Curious Village (Europe) (En,Fr,De,Es,It) (Demo) (Kiosk).nds",64
"Professor Layton and the Curious Village (Europe) (En,Fr,De,Es,It).zip","Professor Layton and the Curious Village (Europe) (En,Fr,De,Es,It).nds",128
Professor Layton and the Curious Village (USA) (Demo) (Kiosk).zip,Professor Layton and the Curious Village (USA) (Demo) (Kiosk).nds,64
Professor Layton and the Curious Village (USA).zip,Professor Layton and the Curious Village (USA).nds,64
Professor Layton and the Diabolical Box (USA) (Demo) (Kiosk).zip,Professor Layton and the Diabolical Box (USA) (Demo) (Kiosk).nds,128
Professor Layton and the Diabolical Box (USA).zip,Professor Layton and the Diabolical Box (USA).nds,128
Professor Layton and the Last Specter (USA).zip,Professor Layton and the Last Specter (USA).nds,256
Professor Layton and the Lost Future (Europe).zip,Professor Layton and the Lost Future (Europe).nds,256
Professor Layton and the Spectre's Call (Europe) (Demo) (Kiosk).zip,Professor Layton and the Spectre's Call (Europe) (Demo) (Kiosk).nds,128
Professor Layton and the Spectre's Call (Europe).zip,Professor Layton and the Spectre's Call (Europe).nds,256
Professor Layton and the Unwound Future (USA) (Video).zip,Professor Layton and the Unwound Future (USA) (Video).nds,16
Professor Layton and the Unwound Future (USA).zip,Professor Layton and the Unwound Future (USA).nds,256
"Professor Layton e il Futuro Perduto, Il (Italy).zip","Professor Layton e il Futuro Perduto, Il (Italy).nds",256
"Professor Layton e il Richiamo dello Spettro, Il (Italy).zip","Professor Layton e il Richiamo dello Spettro, Il (Italy).nds",256
"Professor Layton e lo Scrigno di Pandora, Il (Italy) (Demo) (Kiosk) [b].zip","Professor Layton e lo Scrigno di Pandora, Il (Italy) (Demo) (Kiosk) [b].nds",128
"Professor Layton e lo Scrigno di Pandora, Il (Italy).zip","Professor Layton e lo Scrigno di Pandora, Il (Italy).nds",128
Professor Layton en de Doos van Pandora (Netherlands).zip,Professor Layton en de Doos van Pandora (Netherlands).nds,128
Professor Layton en de Melodie van het Spook (Netherlands).zip,Professor Layton en de Melodie van het Spook (Netherlands).nds,256
Professor Layton en de Verloren Toekomst (Netherlands).zip,Professor Layton en de Verloren Toekomst (Netherlands).nds,256
Professor Layton und der Ruf des Phantoms (Germany).zip,Professor Layton und der Ruf des Phantoms (Germany).nds,256
Professor Layton und die Schatulle der Pandora (Germany) (Demo) (Kiosk).zip,Professor Layton und die Schatulle der Pandora (Germany) (Demo) (Kiosk).nds,128
Professor Layton und die Schatulle der Pandora (Germany).zip,Professor Layton und die Schatulle der Pandora (Germany).nds,128
Professor Layton und die Verlorene Zukunft (Germany).zip,Professor Layton und die Verlorene Zukunft (Germany).nds,256
"Professor's Brain Trainer, The - Logic (Europe) (En,Fr,It).zip","Professor's Brain Trainer, The - Logic (Europe) (En,Fr,It).nds",32
"Professor's Brain Trainer, The - Memory (Europe) (En,Fr,It).zip","Professor's Brain Trainer, The - Memory (Europe) (En,Fr,It).nds",32
Project Hacker - Kakusei (Japan).zip,Project Hacker - Kakusei (Japan).nds,64
"Project Rub (Europe) (En,Ja,Fr,De,Es,It) (Demo) (Kiosk).zip","Project Rub (Europe) (En,Ja,Fr,De,Es,It) (Demo) (Kiosk).nds",16
"Project Rub (Europe) (En,Ja,Fr,De,Es,It).zip","Project Rub (Europe) (En,Ja,Fr,De,Es,It).nds",32
"Prova del Cuoco, La (Italy).zip","Prova del Cuoco, La (Italy).nds",16
"Pucca - Power Up (Europe) (En,Fr,De,Es,It).zip","Pucca - Power Up (Europe) (En,Fr,De,Es,It).nds",64
Pucca - Power Up (Korea).zip,Pucca - Power Up (Korea).nds,64
Pucca - Power Up (USA).zip,Pucca - Power Up (USA).nds,64
Puchi Puchi Virus (Japan).zip,Puchi Puchi Virus (Japan).nds,8
Puchi Puchi Virus (USA).zip,Puchi Puchi Virus (USA).nds,8
"Puffins - Island Adventure (USA) (En,Fr).zip","Puffins - Island Adventure (USA) (En,Fr).nds",64
"Puppy Luv - Spa and Resort (Europe) (Fr,Es,It).zip","Puppy Luv - Spa and Resort (Europe) (Fr,Es,It).nds",8
Puppy Luv - Spa and Resort (Europe).zip,Puppy Luv - Spa and Resort (Europe).nds,8
Puppy Luv - Spa and Resort (USA).zip,Puppy Luv - Spa and Resort (USA).nds,8
"Puppy Palace (USA) (En,Fr,Es).zip","Puppy Palace (USA) (En,Fr,Es).nds",32
"Purr Pals (Europe) (En,Es,It).zip","Purr Pals (Europe) (En,Es,It).nds",64
"Purr Pals (Europe) (En,Fr,De).zip","Purr Pals (Europe) (En,Fr,De).nds",64
Purr Pals (USA).zip,Purr Pals (USA).nds,64
Pururun! Shizuku-chan - Meiro no Mori no Doubutsu-tachi (Japan).zip,Pururun! Shizuku-chan - Meiro no Mori no Doubutsu-tachi (Japan).nds,16
Pururun! Shizuku-chan Aha - DS Drill Kokugo (Japan).zip,Pururun! Shizuku-chan Aha - DS Drill Kokugo (Japan).nds,32
Pururun! Shizuku-chan Aha - DS Drill Sansuu (Japan).zip,Pururun! Shizuku-chan Aha - DS Drill Sansuu (Japan).nds,32
"Puss in Boots (Europe) (En,Fr,De,Es,It,Nl).zip","Puss in Boots (Europe) (En,Fr,De,Es,It,Nl).nds",64
"Puss in Boots (USA) (En,Fr,Es).zip","Puss in Boots (USA) (En,Fr,Es).nds",64
"Puyo Pop Fever (Europe) (En,Ja).zip","Puyo Pop Fever (Europe) (En,Ja).nds",32
"Puyo Pop Fever (USA) (En,Ja).zip","Puyo Pop Fever (USA) (En,Ja).nds",32
Puyo Puyo 7 (Japan).zip,Puyo Puyo 7 (Japan).nds,64
"Puyo Puyo Fever (Japan) (En,Ja).zip","Puyo Puyo Fever (Japan) (En,Ja).nds",32
Puyo Puyo Fever Two! (Japan).zip,Puyo Puyo Fever Two! (Japan).nds,64
Puyo Puyo! - Puyopuyo 15th Anniversary (Japan) (Rev 1).zip,Puyo Puyo! - Puyopuyo 15th Anniversary (Japan) (Rev 1).nds,32
Puyo Puyo! - Puyopuyo 15th Anniversary (Japan) (Rev 2).zip,Puyo Puyo! - Puyopuyo 15th Anniversary (Japan) (Rev 2).nds,32
Puyo Puyo! - Puyopuyo 15th Anniversary (Japan) (Rev 3).zip,Puyo Puyo! - Puyopuyo 15th Anniversary (Japan) (Rev 3).nds,32
Puyo Puyo! - Puyopuyo 15th Anniversary (Japan).zip,Puyo Puyo! - Puyopuyo 15th Anniversary (Japan).nds,32
Puyo Puyo!! - Puyopuyo 20th Anniversary (Japan).zip,Puyo Puyo!! - Puyopuyo 20th Anniversary (Japan).nds,64
Puyo Puyo!! - Puyopuyo 20th Anniversary - Taikenban (Japan) (Demo).zip,Puyo Puyo!! - Puyopuyo 20th Anniversary - Taikenban (Japan) (Demo).nds,16
Puzzle Bobble DS (Japan).zip,Puzzle Bobble DS (Japan).nds,16
"Puzzle Bobble Galaxy (Europe) (En,Fr,De,Es,It).zip","Puzzle Bobble Galaxy (Europe) (En,Fr,De,Es,It).nds",32
"Puzzle Chronicles (Europe) (En,Fr,De,Es,It).zip","Puzzle Chronicles (Europe) (En,Fr,De,Es,It).nds",64
"Puzzle Chronicles (USA) (En,Fr,Es).zip","Puzzle Chronicles (USA) (En,Fr,Es).nds",64
Puzzle City (Germany).zip,Puzzle City (Germany).nds,32
Puzzle City (USA).zip,Puzzle City (USA).nds,16
Puzzle de Harvest Moon (USA).zip,Puzzle de Harvest Moon (USA).nds,8
Puzzle Expedition (USA).zip,Puzzle Expedition (USA).nds,16
"Puzzle Kingdoms (Europe) (En,Fr,De,Es,It).zip","Puzzle Kingdoms (Europe) (En,Fr,De,Es,It).nds",64
"Puzzle Kingdoms (USA) (En,Fr,De,Es,It).zip","Puzzle Kingdoms (USA) (En,Fr,De,Es,It).nds",64
"Puzzle League DS (Europe) (En,Fr,De,Es,It) (Rev 1).zip","Puzzle League DS (Europe) (En,Fr,De,Es,It) (Rev 1).nds",32
"Puzzle League DS (Europe) (En,Fr,De,Es,It).zip","Puzzle League DS (Europe) (En,Fr,De,Es,It).nds",32
Puzzle Mate DS - Crossword Mate (Japan).zip,Puzzle Mate DS - Crossword Mate (Japan).nds,16
Puzzle Mate DS - Nanpure Mate (Japan).zip,Puzzle Mate DS - Nanpure Mate (Japan).nds,16
Puzzle Mate DS - Oekaki Mate (Japan).zip,Puzzle Mate DS - Oekaki Mate (Japan).nds,16
"Puzzle Quest - Challenge of the Warlords (Europe) (En,Fr,De,Es,It).zip","Puzzle Quest - Challenge of the Warlords (Europe) (En,Fr,De,Es,It).nds",32
Puzzle Quest - Challenge of the Warlords (Europe).zip,Puzzle Quest - Challenge of the Warlords (Europe).nds,16
Puzzle Quest - Challenge of the Warlords (USA).zip,Puzzle Quest - Challenge of the Warlords (USA).nds,16
"Puzzle Quest - Galactrix (Europe) (En,Fr,De,Es,It).zip","Puzzle Quest - Galactrix (Europe) (En,Fr,De,Es,It).nds",32
"Puzzle Quest - Galactrix (USA) (En,Fr,De,Es,It).zip","Puzzle Quest - Galactrix (USA) (En,Fr,De,Es,It).nds",32
"Puzzle Quest 2 (Europe) (En,Fr,De,Es,It).zip","Puzzle Quest 2 (Europe) (En,Fr,De,Es,It).nds",32
"Puzzle Quest 2 (USA) (En,Fr,Es).zip","Puzzle Quest 2 (USA) (En,Fr,Es).nds",32
Puzzle Series - Jigsaw Puzzle - Koinu Mekuri Hen (Japan).zip,Puzzle Series - Jigsaw Puzzle - Koinu Mekuri Hen (Japan).nds,8
Puzzle Series - Jigsaw Puzzle - Koneko Mekuri Hen (Japan).zip,Puzzle Series - Jigsaw Puzzle - Koneko Mekuri Hen (Japan).nds,8
Puzzle Series - Jigsaw Puzzle - Oden-kun (Japan).zip,Puzzle Series - Jigsaw Puzzle - Oden-kun (Japan).nds,32
Puzzle Series - Jigsaw Puzzle - Oden-kun 2 (Japan).zip,Puzzle Series - Jigsaw Puzzle - Oden-kun 2 (Japan).nds,32
Puzzle Series Vol. 1 - Jigsaw Puzzle (Japan).zip,Puzzle Series Vol. 1 - Jigsaw Puzzle (Japan).nds,16
Puzzle Series Vol. 10 - Hitori ni Shitekure (Japan).zip,Puzzle Series Vol. 10 - Hitori ni Shitekure (Japan).nds,8
Puzzle Series Vol. 11 - Nurikabe (Japan).zip,Puzzle Series Vol. 11 - Nurikabe (Japan).nds,8
Puzzle Series Vol. 12 - Bijutsukan (Japan).zip,Puzzle Series Vol. 12 - Bijutsukan (Japan).nds,8
Puzzle Series Vol. 13 - Kanji Puzzle (Japan).zip,Puzzle Series Vol. 13 - Kanji Puzzle (Japan).nds,8
Puzzle Series Vol. 2 - Crossword (Japan) (Rev 1).zip,Puzzle Series Vol. 2 - Crossword (Japan) (Rev 1).nds,8
Puzzle Series Vol. 2 - Crossword (Japan).zip,Puzzle Series Vol. 2 - Crossword (Japan).nds,8
Puzzle Series Vol. 3 - Sudoku (Japan).zip,Puzzle Series Vol. 3 - Sudoku (Japan).nds,8
Puzzle Series Vol. 4 - Kakuro (Japan).zip,Puzzle Series Vol. 4 - Kakuro (Japan).nds,8
Puzzle Series Vol. 5 - Slither Link (Japan).zip,Puzzle Series Vol. 5 - Slither Link (Japan).nds,8
Puzzle Series Vol. 6 - Illust Logic (Japan).zip,Puzzle Series Vol. 6 - Illust Logic (Japan).nds,8
Puzzle Series Vol. 7 - Crossword 2 (Japan).zip,Puzzle Series Vol. 7 - Crossword 2 (Japan).nds,8
Puzzle Series Vol. 8 - Nankuro (Japan).zip,Puzzle Series Vol. 8 - Nankuro (Japan).nds,8
Puzzle Series Vol. 9 - Sudoku 2 Deluxe (Japan).zip,Puzzle Series Vol. 9 - Sudoku 2 Deluxe (Japan).nds,8
Puzzle Time (USA).zip,Puzzle Time (USA).nds,8
"Puzzler Brain Games (Europe) (En,Fr,De,Es,It).zip","Puzzler Brain Games (Europe) (En,Fr,De,Es,It).nds",8
"Puzzler Collection (Europe) (Fr,De,Es,It,Nl).zip","Puzzler Collection (Europe) (Fr,De,Es,It,Nl).nds",16
Puzzler Collection (Europe).zip,Puzzler Collection (Europe).nds,8
Puzzler Collection (USA).zip,Puzzler Collection (USA).nds,8
Puzzler World (Europe) (Rev 1).zip,Puzzler World (Europe) (Rev 1).nds,8
Puzzler World (Europe).zip,Puzzler World (Europe).nds,8
Puzzler World (USA).zip,Puzzler World (USA).nds,8
Puzzler World 2 (USA).zip,Puzzler World 2 (USA).nds,8
Puzzler World 2011 (Europe).zip,Puzzler World 2011 (Europe).nds,8
Puzzler World 2012 (Europe).zip,Puzzler World 2012 (Europe).nds,8
"Puzzler World 2013 (Europe) (En,Fr,De,Es,It).zip","Puzzler World 2013 (Europe) (En,Fr,De,Es,It).nds",8
Quest Braintainment (Netherlands).zip,Quest Braintainment (Netherlands).nds,32
"Quest Trio, The (Europe).zip","Quest Trio, The (Europe).nds",64
"Quest Trio, The (Germany).zip","Quest Trio, The (Germany).nds",64
"Quest Trio, The - Jewels, Cards and Tiles (Europe) (En,Fr,Nl).zip","Quest Trio, The - Jewels, Cards and Tiles (Europe) (En,Fr,Nl).nds",64
"Quest Trio, The - Jewels, Cards and Tiles (Europe) (Fr,Nl).zip","Quest Trio, The - Jewels, Cards and Tiles (Europe) (Fr,Nl).nds",64
"Quest Trio, The - Jewels, Cards and Tiles (USA).zip","Quest Trio, The - Jewels, Cards and Tiles (USA).nds",64
Questions pour un Champion - Le Jeu Officiel - Edition Speciale 20 Ans (France).zip,Questions pour un Champion - Le Jeu Officiel - Edition Speciale 20 Ans (France).nds,8
"Quick Yoga Training - Learn in Minutes a Day (USA) (En,Fr,De,Es,It).zip","Quick Yoga Training - Learn in Minutes a Day (USA) (En,Fr,De,Es,It).nds",32
QuickSpot (USA).zip,QuickSpot (USA).nds,32
Quiz & Touch Kensaku - Mushi Zukan DS - Mushi o Sagasou Shirabeyou (Japan).zip,Quiz & Touch Kensaku - Mushi Zukan DS - Mushi o Sagasou Shirabeyou (Japan).nds,64
Quiz Kirameki Star Road (Japan).zip,Quiz Kirameki Star Road (Japan).nds,32
Quiz Magic Academy DS (Japan) (Rev 1).zip,Quiz Magic Academy DS (Japan) (Rev 1).nds,256
Quiz Magic Academy DS (Japan).zip,Quiz Magic Academy DS (Japan).nds,256
Quiz Magic Academy DS - Futatsu no Jikuuseki (Japan).zip,Quiz Magic Academy DS - Futatsu no Jikuuseki (Japan).nds,256
Quiz no Tabi - Tetsudou Ryojou Hen (Japan).zip,Quiz no Tabi - Tetsudou Ryojou Hen (Japan).nds,32
Quiz Present Variety Q-Sama!! DS - Pressure Study x Atama Ga Yokunaru Drill SP (Japan).zip,Quiz Present Variety Q-Sama!! DS - Pressure Study x Atama Ga Yokunaru Drill SP (Japan).nds,64
Quiz Taxi (Germany) [b].zip,Quiz Taxi (Germany) [b].nds,16
Quiz! Hexagon II (Japan).zip,Quiz! Hexagon II (Japan).nds,64
Quiz! Nihongo-ou (Japan).zip,Quiz! Nihongo-ou (Japan).nds,16
R4i Ultra (World) (Unl).zip,R4i Ultra (World) (Unl).nds,0
Raa Raa the Noisy Lion (Europe).zip,Raa Raa the Noisy Lion (Europe).nds,8
"Rabbids Go Home (Europe) (En,Fr,De,Es,It,Nl) (NDSi Enhanced).zip","Rabbids Go Home (Europe) (En,Fr,De,Es,It,Nl) (NDSi Enhanced).nds",32
"Rabbids Go Home - A Comedy Adventure (USA) (En,Fr,Es) (NDSi Enhanced).zip","Rabbids Go Home - A Comedy Adventure (USA) (En,Fr,Es) (NDSi Enhanced).nds",32
Rabbids Party - TV Party (Japan).zip,Rabbids Party - TV Party (Japan).nds,32
"Race Driver - Create & Race (Europe) (En,Fr,De,Es,It).zip","Race Driver - Create & Race (Europe) (En,Fr,De,Es,It).nds",64
"Race Driver - Create & Race (USA) (En,Fr,De,Es,It).zip","Race Driver - Create & Race (USA) (En,Fr,De,Es,It).nds",64
"Race Driver - Grid (Europe) (En,Fr,De,Es,It).zip","Race Driver - Grid (Europe) (En,Fr,De,Es,It).nds",64
Radiant Historia (Japan).zip,Radiant Historia (Japan).nds,128
Radiant Historia (USA).zip,Radiant Historia (USA).nds,128
"Rafa Nadal Tennis (Europe) (En,Fr,De,Es,It).zip","Rafa Nadal Tennis (Europe) (En,Fr,De,Es,It).nds",32
"Rafa Nadal Tennis (USA) (En,Fr).zip","Rafa Nadal Tennis (USA) (En,Fr).nds",32
Ragnarok DS (Korea) [b].zip,Ragnarok DS (Korea) [b].nds,128
Ragnarok DS (USA).zip,Ragnarok DS (USA).nds,128
Ragnarok Online DS (Japan).zip,Ragnarok Online DS (Japan).nds,128
Raikou-Entei-Suicune-Celebi Distribution 2011 (USA) (Wi-Fi Kiosk) (Save Data).zip,Raikou-Entei-Suicune-Celebi Distribution 2011 (USA) (Wi-Fi Kiosk) (Save Data).nds,8
Rain Drops (USA).zip,Rain Drops (USA).nds,8
Rainbow Islands Revolution (Europe).zip,Rainbow Islands Revolution (Europe).nds,16
Rainbow Islands Revolution (USA).zip,Rainbow Islands Revolution (USA).nds,16
Raku Raku Shindenzu Training DS (Japan) (Rev 1).zip,Raku Raku Shindenzu Training DS (Japan) (Rev 1).nds,32
"Ram Racing (Europe) (En,Fr,De,Es,It).zip","Ram Racing (Europe) (En,Fr,De,Es,It).nds",16
"Ram Racing (USA) (En,Fr,Es).zip","Ram Racing (USA) (En,Fr,Es).nds",16
"Rango (Europe) (En,Fr,De,Es,It).zip","Rango (Europe) (En,Fr,De,Es,It).nds",64
"Rango (USA) (En,Fr,De,Es,It).zip","Rango (USA) (En,Fr,De,Es,It).nds",64
Rapala Pro Bass Fishing (USA).zip,Rapala Pro Bass Fishing (USA).nds,32
Ratatouille (Australia).zip,Ratatouille (Australia).nds,32
"Ratatouille (Europe) (En,Sv,No,Da).zip","Ratatouille (Europe) (En,Sv,No,Da).nds",32
"Ratatouille (Europe) (Es,Pt).zip","Ratatouille (Europe) (Es,Pt).nds",32
"Ratatouille (Europe) (Fr,Nl).zip","Ratatouille (Europe) (Fr,Nl).nds",32
"Ratatouille (Europe) (It,El).zip","Ratatouille (Europe) (It,El).nds",32
Ratatouille (Germany).zip,Ratatouille (Germany).nds,32
Ratatouille (USA).zip,Ratatouille (USA).nds,32
